ID,Ano,Dia Juliano,Hora - minuto,Temperatura,Umidade
70722,2018,137,2040,20.44,69.63
70723,2018,137,2050,20.35,70.1
70724,2018,137,2100,20.25,70.7
70725,2018,137,2110,20.25,71.1
70726,2018,137,2120,20.11,72.1
70727,2018,137,2130,19.93,73.2
70728,2018,137,2140,19.84,73.9
70729,2018,137,2150,19.76,74.4
70730,2018,137,2200,19.65,75.1
70731,2018,137,2210,19.56,75.5
70732,2018,137,2220,19.45,76.1
70733,2018,137,2230,19.44,76.1
70734,2018,137,2240,19.32,76.6
70735,2018,137,2250,19.27,76.8
70736,2018,137,2300,19.2,77.0
70737,2018,137,2310,19.15,77.2
70738,2018,137,2320,19.01,77.6
70739,2018,137,2330,18.93,77.9
70740,2018,137,2340,18.88,78.0
70741,2018,137,2350,18.79,78.2
70742,2018,137,2400,18.75,78.2
70743,2018,138,10,18.71,78.3
70744,2018,138,20,18.6,78.7
70745,2018,138,30,18.49,79.1
70746,2018,138,40,18.45,79.2
70747,2018,138,50,18.36,79.4
70748,2018,138,100,18.33,79.5
70749,2018,138,110,18.25,79.8
70750,2018,138,120,18.18,80.0
70751,2018,138,130,18.22,79.9
70752,2018,138,140,18.31,79.5
70753,2018,138,150,18.24,79.6
70754,2018,138,200,18.19,79.7
70755,2018,138,210,18.1,79.9
70756,2018,138,220,17.96,80.2
70757,2018,138,230,17.85,80.5
70758,2018,138,240,17.98,80.1
70759,2018,138,250,18.02,79.5
70760,2018,138,300,17.95,79.8
70761,2018,138,310,17.97,79.8
70762,2018,138,320,18.1,79.2
70763,2018,138,330,18.09,78.9
70764,2018,138,340,18.01,79.3
70765,2018,138,350,17.79,80.0
70766,2018,138,400,17.67,80.3
70767,2018,138,410,17.43,81.0
70768,2018,138,420,17.45,81.4
70769,2018,138,430,17.27,81.4
70770,2018,138,440,16.98,82.2
70771,2018,138,450,17.05,82.3
70772,2018,138,500,16.97,82.5
70773,2018,138,510,17.08,82.1
70774,2018,138,520,17.15,82.1
70775,2018,138,530,17.2,82.0
70776,2018,138,540,17.33,81.3
70777,2018,138,550,17.39,81.0
70778,2018,138,600,17.5,80.3
70779,2018,138,610,17.33,80.5
70780,2018,138,620,16.83,82.7
70781,2018,138,630,16.69,83.9
70782,2018,138,640,16.4,84.6
70783,2018,138,650,16.57,84.7
70784,2018,138,700,16.72,83.8
70785,2018,138,710,17.09,82.6
70786,2018,138,720,17.46,82.1
70787,2018,138,730,17.85,80.0
70788,2018,138,740,17.99,80.7
70789,2018,138,750,18.04,80.9
70790,2018,138,800,18.32,79.6
70791,2018,138,810,18.6,79.2
70792,2018,138,820,18.86,78.3
70793,2018,138,830,19.24,76.6
70794,2018,138,840,19.32,75.9
70795,2018,138,850,19.42,75.7
70796,2018,138,900,19.61,74.6
70797,2018,138,910,19.66,74.5
70798,2018,138,920,19.99,73.8
70799,2018,138,930,20.2,73.7
70800,2018,138,940,20.16,73.2
70801,2018,138,950,20.21,73.6
70802,2018,138,1000,20.08,74.0
70803,2018,138,1010,20.32,73.3
70804,2018,138,1020,20.91,71.0
70805,2018,138,1030,21.15,70.4
70806,2018,138,1040,21.8,68.3
70807,2018,138,1050,22.36,66.55
70808,2018,138,1100,23.06,64.15
70809,2018,138,1110,23.13,63.91
70810,2018,138,1120,24.12,61.43
70811,2018,138,1130,24.77,58.43
70812,2018,138,1140,25.01,57.38
70813,2018,138,1150,25.53,55.23
70814,2018,138,1200,25.64,53.59
70815,2018,138,1210,26.25,51.93
70816,2018,138,1220,26.8,50.02
70817,2018,138,1230,26.9,49.9
70818,2018,138,1240,27.86,47.19
70819,2018,138,1250,27.76,45.75
70820,2018,138,1300,27.89,46.42
70821,2018,138,1310,28.11,45.77
70822,2018,138,1320,28.14,44.82
70823,2018,138,1330,28.06,44.53
70824,2018,138,1340,27.78,45.06
70825,2018,138,1350,28.01,44.76
70826,2018,138,1400,28.13,44.63
70827,2018,138,1410,28.22,43.47
70828,2018,138,1420,28.8,40.9
70829,2018,138,1430,28.14,42.62
70830,2018,138,1440,27.68,44.94
70831,2018,138,1450,28.55,42.95
70832,2018,138,1500,28.36,43.75
70833,2018,138,1510,28.8,42.09
70834,2018,138,1520,28.71,41.67
70835,2018,138,1530,28.98,41.61
70836,2018,138,1540,28.72,41.11
70837,2018,138,1550,28.7,40.93
70838,2018,138,1600,28.26,41.7
70839,2018,138,1610,28.55,41.65
70840,2018,138,1620,28.35,41.48
70841,2018,138,1630,28.22,42.33
70842,2018,138,1640,27.99,43.15
70843,2018,138,1650,27.77,43.72
70844,2018,138,1700,27.76,44.27
70845,2018,138,1710,27.36,45.33
70846,2018,138,1720,26.95,46.5
70847,2018,138,1730,26.58,47.9
70848,2018,138,1740,26.18,49.25
70849,2018,138,1750,25.97,49.93
70850,2018,138,1800,25.79,50.43
70851,2018,138,1810,25.64,50.88
70852,2018,138,1820,25.31,52.03
70853,2018,138,1830,25.23,52.15
70854,2018,138,1840,24.95,53.14
70855,2018,138,1850,24.67,54.23
70856,2018,138,1900,24.55,54.76
70857,2018,138,1910,24.52,55.32
70858,2018,138,1920,24.19,56.55
70859,2018,138,1930,23.77,57.99
70860,2018,138,1940,23.32,59.62
70861,2018,138,1950,23.09,60.42
70862,2018,138,2000,22.93,60.98
70863,2018,138,2010,23.11,59.89
70864,2018,138,2020,22.9,60.53
70865,2018,138,2030,22.91,60.49
70866,2018,138,2040,22.77,61.03
70867,2018,138,2050,22.85,60.66
70868,2018,138,2100,22.62,61.39
70869,2018,138,2110,22.34,62.25
70870,2018,138,2120,22.21,62.68
70871,2018,138,2130,22.34,62.21
70872,2018,138,2140,22.56,61.45
70873,2018,138,2150,22.5,61.85
70874,2018,138,2200,22.4,62.35
70875,2018,138,2210,22.25,63.07
70876,2018,138,2220,21.92,64.31
70877,2018,138,2230,21.66,65.31
70878,2018,138,2240,21.5,65.89
70879,2018,138,2250,21.34,66.41
70880,2018,138,2300,21.15,67.27
70881,2018,138,2310,21.0,67.96
70882,2018,138,2320,21.13,67.47
70883,2018,138,2330,21.04,67.77
70884,2018,138,2340,20.8,68.74
70885,2018,138,2350,20.52,69.91
70886,2018,138,2400,20.5,70.0
70887,2018,139,10,20.4,70.5
70888,2018,139,20,20.05,71.9
70889,2018,139,30,19.93,72.6
70890,2018,139,40,20.21,71.8
70891,2018,139,50,20.45,70.9
70892,2018,139,100,20.57,70.5
70893,2018,139,110,20.45,71.0
70894,2018,139,120,20.26,71.9
70895,2018,139,130,20.03,72.7
70896,2018,139,140,19.83,73.5
70897,2018,139,150,19.82,73.5
70898,2018,139,200,19.74,73.6
70899,2018,139,210,19.41,74.9
70900,2018,139,220,19.31,75.5
70901,2018,139,230,19.52,74.6
70902,2018,139,240,19.56,74.4
70903,2018,139,250,19.67,73.9
70904,2018,139,300,19.53,74.5
70905,2018,139,310,19.58,74.6
70906,2018,139,320,19.62,74.4
70907,2018,139,330,19.67,74.2
70908,2018,139,340,19.6,74.4
70909,2018,139,350,19.54,74.8
70910,2018,139,400,19.57,74.7
70911,2018,139,410,19.6,74.4
70912,2018,139,420,19.51,74.8
70913,2018,139,430,19.43,74.8
70914,2018,139,440,19.48,74.4
70915,2018,139,450,19.42,74.7
70916,2018,139,500,19.5,74.3
70917,2018,139,510,19.53,74.2
70918,2018,139,520,19.56,74.1
70919,2018,139,530,19.54,74.2
70920,2018,139,540,19.6,74.0
70921,2018,139,550,19.58,74.0
70922,2018,139,600,19.46,74.7
70923,2018,139,610,19.41,75.2
70924,2018,139,620,19.47,75.0
70925,2018,139,630,19.39,75.6
70926,2018,139,640,19.47,75.4
70927,2018,139,650,19.45,75.5
70928,2018,139,700,19.39,75.6
70929,2018,139,710,19.42,75.8
70930,2018,139,720,19.43,75.9
70931,2018,139,730,19.6,75.7
70932,2018,139,740,19.83,74.9
70933,2018,139,750,20.13,74.0
70934,2018,139,800,20.37,73.2
70935,2018,139,810,20.59,72.5
70936,2018,139,820,20.76,71.9
70937,2018,139,830,21.0,70.9
70938,2018,139,840,21.13,70.4
70939,2018,139,850,21.21,70.2
70940,2018,139,900,21.27,70.5
70941,2018,139,910,21.32,70.7
70942,2018,139,920,21.72,69.36
70943,2018,139,930,19.08,67.65
70944,2018,139,940,17.06,78.4
70945,2018,139,950,16.34,82.6
70946,2018,139,1000,16.37,82.8
70947,2018,139,1010,16.22,83.7
70948,2018,139,1020,16.18,84.3
70949,2018,139,1030,16.22,84.5
70950,2018,139,1040,16.14,84.5
70951,2018,139,1050,16.09,84.7
70952,2018,139,1100,16.02,84.9
70953,2018,139,1110,16.05,84.6
70954,2018,139,1120,16.3,84.4
70955,2018,139,1130,16.63,84.2
70956,2018,139,1140,16.9,84.8
70957,2018,139,1150,17.13,83.7
70958,2018,139,1200,17.4,82.3
70959,2018,139,1210,17.37,81.0
70960,2018,139,1220,17.37,81.8
70961,2018,139,1230,17.36,81.6
70962,2018,139,1240,17.48,81.7
70963,2018,139,1250,17.49,81.7
70964,2018,139,1300,17.46,82.1
70965,2018,139,1310,17.59,82.4
70966,2018,139,1320,17.7,81.5
70967,2018,139,1330,17.71,81.4
70968,2018,139,1340,17.77,80.4
70969,2018,139,1350,17.89,79.7
70970,2018,139,1400,18.0,79.3
70971,2018,139,1410,18.38,78.9
70972,2018,139,1420,18.33,78.9
70973,2018,139,1430,18.64,77.4
70974,2018,139,1440,18.94,76.0
70975,2018,139,1450,18.88,76.6
70976,2018,139,1500,18.97,76.5
70977,2018,139,1510,18.76,76.8
70978,2018,139,1520,18.73,77.2
70979,2018,139,1530,18.85,77.0
70980,2018,139,1540,18.9,77.2
70981,2018,139,1550,18.83,77.4
70982,2018,139,1600,18.87,77.2
70983,2018,139,1610,18.86,77.5
70984,2018,139,1620,19.02,77.6
70985,2018,139,1630,19.07,77.5
70986,2018,139,1640,19.0,77.7
70987,2018,139,1650,18.95,78.4
70988,2018,139,1700,18.96,78.6
70989,2018,139,1710,18.94,78.6
70990,2018,139,1720,18.93,79.2
70991,2018,139,1730,18.79,80.1
70992,2018,139,1740,18.66,80.9
70993,2018,139,1750,18.67,80.3
70994,2018,139,1800,18.6,80.4
70995,2018,139,1810,18.5,81.0
70996,2018,139,1820,18.55,80.4
70997,2018,139,1830,18.63,79.3
70998,2018,139,1840,18.65,78.3
70999,2018,139,1850,18.66,77.8
71000,2018,139,1900,18.58,77.9
71001,2018,139,1910,18.58,77.6
71002,2018,139,1920,18.6,77.3
71003,2018,139,1930,18.54,77.8
71004,2018,139,1940,18.43,78.4
71005,2018,139,1950,18.66,77.2
71006,2018,139,2000,18.58,77.6
71007,2018,139,2010,18.48,78.2
71008,2018,139,2020,18.31,79.1
71009,2018,139,2030,18.31,78.0
71010,2018,139,2040,18.31,76.9
71011,2018,139,2050,18.21,77.7
71012,2018,139,2100,18.06,77.0
71013,2018,139,2110,17.82,77.0
71014,2018,139,2120,17.64,76.2
71015,2018,139,2130,17.38,74.9
71016,2018,139,2140,17.17,74.5
71017,2018,139,2150,16.97,74.9
71018,2018,139,2200,16.78,75.0
71019,2018,139,2210,16.53,76.0
71020,2018,139,2220,16.41,74.8
71021,2018,139,2230,16.17,74.7
71022,2018,139,2240,15.98,74.1
71023,2018,139,2250,15.82,73.4
71024,2018,139,2300,15.76,72.6
71025,2018,139,2310,15.55,73.3
71026,2018,139,2320,15.41,73.8
71027,2018,139,2330,15.48,72.9
71028,2018,139,2340,15.45,72.9
71029,2018,139,2350,15.32,73.3
71030,2018,139,2400,15.21,73.4
71031,2018,140,10,15.16,73.3
71032,2018,140,20,15.12,73.0
71033,2018,140,30,15.08,73.0
71034,2018,140,40,15.24,71.7
71035,2018,140,50,15.19,71.5
71036,2018,140,100,15.13,71.1
71037,2018,140,110,15.06,71.3
71038,2018,140,120,14.98,72.0
71039,2018,140,130,14.89,73.1
71040,2018,140,140,14.64,74.7
71041,2018,140,150,14.65,75.5
71042,2018,140,200,14.65,76.1
71043,2018,140,210,14.59,76.7
71044,2018,140,220,14.54,76.7
71045,2018,140,230,14.38,77.0
71046,2018,140,240,14.23,77.0
71047,2018,140,250,14.11,76.9
71048,2018,140,300,13.98,75.2
71049,2018,140,310,13.69,71.7
71050,2018,140,320,13.31,69.77
71051,2018,140,330,12.96,70.1
71052,2018,140,340,12.8,70.6
71053,2018,140,350,12.63,72.7
71054,2018,140,400,12.31,76.8
71055,2018,140,410,12.16,78.9
71056,2018,140,420,11.96,80.1
71057,2018,140,430,11.95,79.6
71058,2018,140,440,11.83,80.1
71059,2018,140,450,11.66,80.5
71060,2018,140,500,11.5,80.5
71061,2018,140,510,11.33,80.4
71062,2018,140,520,11.09,81.2
71063,2018,140,530,10.93,81.3
71064,2018,140,540,10.7,81.8
71065,2018,140,550,10.9,81.5
71066,2018,140,600,11.0,80.7
71067,2018,140,610,10.87,80.8
71068,2018,140,620,10.62,82.8
71069,2018,140,630,10.47,84.5
71070,2018,140,640,10.38,85.3
71071,2018,140,650,10.26,85.5
71072,2018,140,700,10.38,85.6
71073,2018,140,710,10.26,85.5
71074,2018,140,720,10.31,85.7
71075,2018,140,730,10.58,85.0
71076,2018,140,740,10.83,83.5
71077,2018,140,750,11.26,80.6
71078,2018,140,800,11.59,78.1
71079,2018,140,810,11.79,75.7
71080,2018,140,820,12.03,71.4
71081,2018,140,830,12.32,72.0
71082,2018,140,840,12.4,70.7
71083,2018,140,850,12.7,71.9
71084,2018,140,900,12.45,71.0
71085,2018,140,910,12.89,69.29
71086,2018,140,920,13.15,67.71
71087,2018,140,930,13.35,65.46
71088,2018,140,940,13.31,63.18
71089,2018,140,950,13.92,63.07
71090,2018,140,1000,14.45,61.68
71091,2018,140,1010,14.75,59.68
71092,2018,140,1020,14.87,56.48
71093,2018,140,1030,15.57,55.79
71094,2018,140,1040,14.76,55.84
71095,2018,140,1050,15.2,55.7
71096,2018,140,1100,15.34,52.65
71097,2018,140,1110,15.07,53.65
71098,2018,140,1120,15.43,53.65
71099,2018,140,1130,16.04,51.04
71100,2018,140,1140,15.37,53.45
71101,2018,140,1150,15.96,51.15
71102,2018,140,1200,15.99,50.23
71103,2018,140,1210,16.08,50.72
71104,2018,140,1220,16.51,50.24
71105,2018,140,1230,16.72,49.17
71106,2018,140,1240,16.61,49.83
71107,2018,140,1250,16.83,50.05
71108,2018,140,1300,17.05,49.59
71109,2018,140,1310,17.4,47.83
71110,2018,140,1320,17.55,47.44
71111,2018,140,1330,17.8,45.72
71112,2018,140,1340,17.46,45.65
71113,2018,140,1350,17.67,44.99
71114,2018,140,1400,18.12,43.02
71115,2018,140,1410,18.32,43.2
71116,2018,140,1420,18.65,41.43
71117,2018,140,1430,18.58,41.69
71118,2018,140,1440,18.54,42.14
71119,2018,140,1450,18.54,41.53
71120,2018,140,1500,18.51,42.13
71121,2018,140,1510,18.41,42.05
71122,2018,140,1520,18.38,41.46
71123,2018,140,1530,18.24,41.66
71124,2018,140,1540,18.2,42.29
71125,2018,140,1550,18.32,42.23
71126,2018,140,1600,18.46,42.26
71127,2018,140,1610,18.75,41.61
71128,2018,140,1620,18.26,43.08
71129,2018,140,1630,18.21,43.14
71130,2018,140,1640,18.24,43.27
71131,2018,140,1650,18.13,42.92
71132,2018,140,1700,17.83,43.64
71133,2018,140,1710,17.45,44.17
71134,2018,140,1720,17.17,45.8
71135,2018,140,1730,16.76,46.99
71136,2018,140,1740,16.15,49.24
71137,2018,140,1750,15.65,50.45
71138,2018,140,1800,15.63,50.46
71139,2018,140,1810,15.44,50.31
71140,2018,140,1820,15.22,50.05
71141,2018,140,1830,15.02,50.52
71142,2018,140,1840,14.74,51.39
71143,2018,140,1850,14.68,51.81
71144,2018,140,1900,14.24,53.79
71145,2018,140,1910,14.13,54.55
71146,2018,140,1920,14.08,54.11
71147,2018,140,1930,13.83,55.71
71148,2018,140,1940,13.25,57.68
71149,2018,140,1950,12.96,58.55
71150,2018,140,2000,13.07,57.98
71151,2018,140,2010,13.03,58.18
71152,2018,140,2020,13.19,57.59
71153,2018,140,2030,13.05,58.4
71154,2018,140,2040,13.14,58.66
71155,2018,140,2050,13.06,59.34
71156,2018,140,2100,13.04,59.56
71157,2018,140,2110,12.86,60.24
71158,2018,140,2120,12.85,60.39
71159,2018,140,2130,12.81,60.69
71160,2018,140,2140,12.7,60.94
71161,2018,140,2150,12.69,60.91
71162,2018,140,2200,12.78,60.61
71163,2018,140,2210,12.39,62.56
71164,2018,140,2220,11.58,66.88
71165,2018,140,2230,11.47,67.08
71166,2018,140,2240,12.02,65.26
71167,2018,140,2250,11.44,68.06
71168,2018,140,2300,11.21,68.37
71169,2018,140,2310,11.58,66.24
71170,2018,140,2320,11.02,68.86
71171,2018,140,2330,11.1,68.16
71172,2018,140,2340,11.17,68.01
71173,2018,140,2350,10.75,70.0
71174,2018,140,2400,10.74,71.1
71175,2018,141,10,11.19,67.96
71176,2018,141,20,11.14,67.97
71177,2018,141,30,10.8,68.79
71178,2018,141,40,10.54,70.4
71179,2018,141,50,10.92,68.58
71180,2018,141,100,10.61,70.2
71181,2018,141,110,10.72,69.81
71182,2018,141,120,10.31,71.6
71183,2018,141,130,10.38,71.9
71184,2018,141,140,9.66,75.9
71185,2018,141,150,9.32,76.9
71186,2018,141,200,9.54,76.4
71187,2018,141,210,9.54,76.3
71188,2018,141,220,9.19,76.7
71189,2018,141,230,8.78,79.5
71190,2018,141,240,8.68,80.1
71191,2018,141,250,8.71,80.2
71192,2018,141,300,8.76,79.7
71193,2018,141,310,8.74,79.7
71194,2018,141,320,8.61,79.5
71195,2018,141,330,8.51,79.8
71196,2018,141,340,8.57,79.9
71197,2018,141,350,8.53,79.8
71198,2018,141,400,8.55,79.6
71199,2018,141,410,8.58,79.5
71200,2018,141,420,8.67,78.8
71201,2018,141,430,8.81,78.5
71202,2018,141,440,8.51,79.1
71203,2018,141,450,8.19,80.8
71204,2018,141,500,8.32,80.6
71205,2018,141,510,8.43,80.2
71206,2018,141,520,8.21,80.2
71207,2018,141,530,6.95,83.1
71208,2018,141,540,7.41,83.7
71209,2018,141,550,7.51,82.9
71210,2018,141,600,7.35,83.1
71211,2018,141,610,7.41,82.8
71212,2018,141,620,7.29,82.9
71213,2018,141,630,7.29,82.6
71214,2018,141,640,6.9620000000000015,83.4
71215,2018,141,650,6.916,84.1
71216,2018,141,700,6.8439999999999985,84.2
71217,2018,141,710,6.835,84.3
71218,2018,141,720,7.29,84.3
71219,2018,141,730,7.91,83.2
71220,2018,141,740,8.63,81.4
71221,2018,141,750,9.34,78.8
71222,2018,141,800,9.99,76.7
71223,2018,141,810,10.49,75.2
71224,2018,141,820,11.2,74.2
71225,2018,141,830,12.16,70.0
71226,2018,141,840,12.71,67.15
71227,2018,141,850,12.63,67.65
71228,2018,141,900,12.77,67.52
71229,2018,141,910,12.95,67.71
71230,2018,141,920,13.5,64.93
71231,2018,141,930,13.62,65.81
71232,2018,141,940,14.25,64.69
71233,2018,141,950,14.52,61.3
71234,2018,141,1000,15.2,58.34
71235,2018,141,1010,15.56,57.44
71236,2018,141,1020,15.73,56.38
71237,2018,141,1030,15.82,54.98
71238,2018,141,1040,16.54,52.97
71239,2018,141,1050,16.55,52.31
71240,2018,141,1100,16.66,48.39
71241,2018,141,1110,17.02,48.04
71242,2018,141,1120,17.07,45.87
71243,2018,141,1130,17.23,42.28
71244,2018,141,1140,17.6,40.37
71245,2018,141,1150,17.9,41.19
71246,2018,141,1200,18.21,38.97
71247,2018,141,1210,18.48,38.31
71248,2018,141,1220,18.47,36.29
71249,2018,141,1230,19.09,37.15
71250,2018,141,1240,19.54,35.75
71251,2018,141,1250,19.61,35.62
71252,2018,141,1300,19.24,35.69
71253,2018,141,1310,19.85,34.33
71254,2018,141,1320,20.12,33.66
71255,2018,141,1330,19.7,33.72
71256,2018,141,1340,19.99,33.86
71257,2018,141,1350,20.3,33.56
71258,2018,141,1400,20.07,35.36
71259,2018,141,1410,20.21,35.28
71260,2018,141,1420,20.53,34.37
71261,2018,141,1430,20.94,34.48
71262,2018,141,1440,21.06,33.75
71263,2018,141,1450,21.2,33.79
71264,2018,141,1500,21.21,34.1
71265,2018,141,1510,21.09,34.21
71266,2018,141,1520,20.9,34.29
71267,2018,141,1530,20.99,34.3
71268,2018,141,1540,20.94,33.28
71269,2018,141,1550,20.9,34.66
71270,2018,141,1600,21.28,34.05
71271,2018,141,1610,21.59,33.74
71272,2018,141,1620,21.18,34.59
71273,2018,141,1630,20.98,34.6
71274,2018,141,1640,20.92,33.91
71275,2018,141,1650,20.9,34.5
71276,2018,141,1700,20.52,35.03
71277,2018,141,1710,20.28,36.44
71278,2018,141,1720,19.85,37.46
71279,2018,141,1730,19.41,38.28
71280,2018,141,1740,18.9,39.5
71281,2018,141,1750,18.44,40.23
71282,2018,141,1800,18.45,39.67
71283,2018,141,1810,18.34,39.19
71284,2018,141,1820,18.27,39.59
71285,2018,141,1830,18.1,40.49
71286,2018,141,1840,17.87,41.14
71287,2018,141,1850,17.68,41.13
71288,2018,141,1900,17.49,41.49
71289,2018,141,1910,17.0,42.96
71290,2018,141,1920,16.37,45.82
71291,2018,141,1930,15.81,46.91
71292,2018,141,1940,15.88,46.45
71293,2018,141,1950,15.35,49.68
71294,2018,141,2000,14.77,53.95
71295,2018,141,2010,14.65,54.67
71296,2018,141,2020,15.45,49.41
71297,2018,141,2030,15.04,51.73
71298,2018,141,2040,13.92,60.48
71299,2018,141,2050,13.6,62.49
71300,2018,141,2100,13.77,61.16
71301,2018,141,2110,13.88,57.88
71302,2018,141,2120,13.82,57.41
71303,2018,141,2130,13.95,55.9
71304,2018,141,2140,13.88,56.21
71305,2018,141,2150,13.85,56.96
71306,2018,141,2200,13.39,59.59
71307,2018,141,2210,12.87,62.85
71308,2018,141,2220,12.76,62.42
71309,2018,141,2230,13.01,60.45
71310,2018,141,2240,12.97,60.26
71311,2018,141,2250,12.84,61.3
71312,2018,141,2300,12.68,61.88
71313,2018,141,2310,12.37,62.83
71314,2018,141,2320,12.4,63.42
71315,2018,141,2330,11.88,66.41
71316,2018,141,2340,11.32,69.23
71317,2018,141,2350,11.33,68.62
71318,2018,141,2400,11.37,67.53
71319,2018,142,10,11.4,67.26
71320,2018,142,20,11.36,67.75
71321,2018,142,30,10.89,69.73
71322,2018,142,40,10.62,71.0
71323,2018,142,50,10.47,70.9
71324,2018,142,100,10.61,69.74
71325,2018,142,110,10.95,68.6
71326,2018,142,120,10.77,69.45
71327,2018,142,130,10.25,71.9
71328,2018,142,140,10.17,72.5
71329,2018,142,150,10.55,71.2
71330,2018,142,200,10.71,70.3
71331,2018,142,210,10.14,72.9
71332,2018,142,220,9.85,73.9
71333,2018,142,230,9.72,74.6
71334,2018,142,240,9.89,74.0
71335,2018,142,250,9.93,73.3
71336,2018,142,300,9.22,75.3
71337,2018,142,310,8.9,77.7
71338,2018,142,320,9.48,75.5
71339,2018,142,330,9.96,73.3
71340,2018,142,340,10.09,72.8
71341,2018,142,350,10.27,72.1
71342,2018,142,400,10.32,71.6
71343,2018,142,410,10.09,73.0
71344,2018,142,420,10.07,72.0
71345,2018,142,430,9.23,75.2
71346,2018,142,440,9.29,75.5
71347,2018,142,450,9.85,73.5
71348,2018,142,500,9.83,73.3
71349,2018,142,510,9.71,73.6
71350,2018,142,520,9.6,74.0
71351,2018,142,530,9.54,74.1
71352,2018,142,540,9.4,74.3
71353,2018,142,550,9.11,75.6
71354,2018,142,600,8.78,76.8
71355,2018,142,610,8.84,77.0
71356,2018,142,620,8.9,76.6
71357,2018,142,630,8.22,78.9
71358,2018,142,640,8.1,80.2
71359,2018,142,650,8.05,80.3
71360,2018,142,700,8.24,80.2
71361,2018,142,710,8.3,78.6
71362,2018,142,720,8.62,79.0
71363,2018,142,730,9.51,76.5
71364,2018,142,740,10.27,73.6
71365,2018,142,750,11.02,71.6
71366,2018,142,800,11.97,68.88
71367,2018,142,810,12.73,66.71
71368,2018,142,820,13.24,64.25
71369,2018,142,830,13.87,63.31
71370,2018,142,840,14.61,61.44
71371,2018,142,850,15.04,60.05
71372,2018,142,900,15.5,58.05
71373,2018,142,910,16.12,56.96
71374,2018,142,920,16.63,57.28
71375,2018,142,930,16.93,55.5
71376,2018,142,940,17.06,56.23
71377,2018,142,950,17.27,57.04
71378,2018,142,1000,17.85,52.37
71379,2018,142,1010,18.31,51.97
71380,2018,142,1020,18.87,51.43
71381,2018,142,1030,19.11,48.36
71382,2018,142,1040,19.53,47.51
71383,2018,142,1050,20.08,46.02
71384,2018,142,1100,20.46,45.29
71385,2018,142,1110,20.84,40.38
71386,2018,142,1120,21.24,38.05
71387,2018,142,1130,21.48,36.69
71388,2018,142,1140,21.82,35.94
71389,2018,142,1150,22.37,35.31
71390,2018,142,1200,22.28,35.42
71391,2018,142,1210,22.59,34.24
71392,2018,142,1220,23.03,33.75
71393,2018,142,1230,23.3,32.5
71394,2018,142,1240,23.36,33.22
71395,2018,142,1250,23.51,30.71
71396,2018,142,1300,23.78,30.86
71397,2018,142,1310,23.91,31.59
71398,2018,142,1320,24.4,30.86
71399,2018,142,1330,24.19,30.91
71400,2018,142,1340,24.43,30.42
71401,2018,142,1350,24.86,27.99
71402,2018,142,1400,24.78,28.65
71403,2018,142,1410,24.92,28.81
71404,2018,142,1420,24.98,28.49
71405,2018,142,1430,25.04,28.4
71406,2018,142,1440,25.16,27.66
71407,2018,142,1450,25.06,26.35
71408,2018,142,1500,24.99,24.88
71409,2018,142,1510,25.06,24.24
71410,2018,142,1520,25.01,24.74
71411,2018,142,1530,24.83,27.6
71412,2018,142,1540,24.73,27.59
71413,2018,142,1550,25.0,26.55
71414,2018,142,1600,25.01,25.39
71415,2018,142,1610,24.78,26.35
71416,2018,142,1620,24.59,26.97
71417,2018,142,1630,24.69,26.95
71418,2018,142,1640,24.67,27.91
71419,2018,142,1650,24.4,28.7
71420,2018,142,1700,24.14,28.9
71421,2018,142,1710,23.71,28.07
71422,2018,142,1720,23.23,28.18
71423,2018,142,1730,22.76,29.71
71424,2018,142,1740,22.46,30.59
71425,2018,142,1750,22.21,31.2
71426,2018,142,1800,21.58,32.78
71427,2018,142,1810,21.02,34.7
71428,2018,142,1820,20.57,37.45
71429,2018,142,1830,19.57,40.52
71430,2018,142,1840,19.5,42.08
71431,2018,142,1850,19.56,43.64
71432,2018,142,1900,19.49,44.85
71433,2018,142,1910,19.37,44.57
71434,2018,142,1920,19.28,44.46
71435,2018,142,1930,19.08,44.74
71436,2018,142,1940,18.67,46.0
71437,2018,142,1950,18.17,47.64
71438,2018,142,2000,17.5,48.85
71439,2018,142,2010,17.68,47.61
71440,2018,142,2020,17.79,46.47
71441,2018,142,2030,17.92,45.73
71442,2018,142,2040,17.89,46.1
71443,2018,142,2050,17.65,46.77
71444,2018,142,2100,17.58,47.16
71445,2018,142,2110,17.23,48.75
71446,2018,142,2120,16.82,50.19
71447,2018,142,2130,16.4,53.75
71448,2018,142,2140,16.06,55.32
71449,2018,142,2150,15.88,56.85
71450,2018,142,2200,15.81,57.24
71451,2018,142,2210,16.12,56.0
71452,2018,142,2220,16.11,55.41
71453,2018,142,2230,15.75,56.67
71454,2018,142,2240,15.62,57.15
71455,2018,142,2250,15.61,56.82
71456,2018,142,2300,15.48,57.13
71457,2018,142,2310,15.22,57.79
71458,2018,142,2320,15.32,56.76
71459,2018,142,2330,15.61,55.43
71460,2018,142,2340,15.63,55.43
71461,2018,142,2350,15.36,56.51
71462,2018,142,2400,15.11,57.3
71463,2018,143,10,14.86,58.25
71464,2018,143,20,14.52,59.59
71465,2018,143,30,14.38,60.23
71466,2018,143,40,14.17,61.06
71467,2018,143,50,14.17,60.92
71468,2018,143,100,13.68,63.97
71469,2018,143,110,13.51,64.15
71470,2018,143,120,13.52,63.52
71471,2018,143,130,13.44,64.19
