,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,cluster
2017-04-29,30.753544602308338,30.611982685910228,30.56643735994013,31.224767239553007,31.529800542888328,31.443237005641805,31.303683329626214,31.163961662832715,31.024075088630212,30.88402666590691,30.74381942919945,30.603456388821854,30.462940530993617,30.32227481796771,30.18146218815803,30.04050555626637,29.899407813408942,29.758171827242602,29.616800442090447,29.47529647906706,29.333662736203454,29.19190198857121,29.050016988406693,28.908010465234348,2
2017-04-30,28.76588512598987,29.78599902605433,29.68533626430092,29.417481316720977,29.408986661963,29.559369785134486,29.611285891129672,29.663142994124414,29.71494076747267,29.766678883515752,29.818357013580165,29.86997482797539,29.921531995991742,29.973028185898215,30.024463064940225,30.0758362993375,30.127147554281777,30.17839649393479,30.229582781425908,30.28070607885003,30.331766047265354,30.38276234669111,30.433694636105496,30.484562573443377,2
2017-05-01,30.535365815594044,30.58617566848204,32.7728438286999,33.366064366366516,30.050554362295326,29.763937250872054,31.46493382848626,33.010702937074726,31.87461271932816,30.864135731355915,33.05267354915242,33.1421596167292,33.2744688388047,33.36529231158712,33.54646519270696,34.07845479340923,34.17351870714515,34.268698253870724,34.363993694880044,34.45940529193464,34.55493330726408,34.49928433133145,34.71356982806997,35.37090173123086,2
2017-05-02,29.192884198029272,29.129540220665074,29.312840018033004,29.22060734432101,29.305349637027028,29.266621171793247,29.451639590598774,29.63648437064674,29.821149966394533,30.00563077222987,30.189921122049302,30.022424508600547,30.047549904797965,29.74268117374764,29.818979575628894,29.74834314271368,29.7160096833708,29.683667885339336,29.651317785867775,29.61895942213507,29.586592831250726,29.5747101380604,29.616608017041145,29.66936906190712,2
2017-05-03,28.676141225600087,28.66499789901586,28.681083295507158,28.507791198141305,28.550069602634807,28.727823480260682,28.840307097859625,28.879699722460117,28.84153355077734,28.721148801409605,28.51368772571677,28.214088495393003,28.646481690133722,29.193044356368787,29.02906084097649,29.187569701084456,28.84873833460684,29.139460896255656,29.315028982942792,29.38268039754639,29.3493183018931,29.22152270415644,29.005561681896374,28.70740234315239,2
2017-05-04,28.33272152806756,28.44357638788101,28.52374263129197,28.47535689036687,28.493338128464842,28.581788512672897,28.28901003931897,27.997604215996244,27.70755953673667,27.41886457625744,27.131507989517242,26.845478511274276,26.56076495564579,26.27735621566924,25.995241262865257,25.71440914680204,25.434848994661586,25.156550010807337,24.87950147635366,24.60369274873682,24.329113261287667,24.055752522805886,23.78360011713587,23.5126457027443,0
2017-05-05,23.242879012299202,28.729823135925024,28.73767978905814,28.71972414314397,28.828872828471443,28.89036459827876,28.38736875405102,27.88501137072411,27.383291902103654,26.88220980234687,26.38176452596239,25.8819555278101,25.38278226310098,26.27719960196638,26.850262162136374,26.255780713509495,25.402337910914166,24.558495284140342,23.508389639562722,21.08225741353531,18.528233960196644,18.212406061923616,18.130764230540322,18.195017647897668,0
2017-05-06,19.952700036614914,29.10615433869658,21.3621865024933,19.02340689622037,18.25071717963947,17.70790003114843,15.757844385280352,17.473983920866026,19.634398216158427,21.69210611662041,22.913065794026814,24.495998934043946,24.87404963116983,25.63772230467046,25.95608887567384,25.7329949636909,26.27912320616622,24.333998068298172,22.328118515606786,21.832946771142986,21.357891636954992,20.80219950063113,20.39064303288819,19.88196493690703,1
2017-05-07,21.094890879653367,30.316267747943588,22.443786073693705,19.5996816718359,20.453419579788452,20.414739335150323,18.50396111492472,20.262759558844525,22.603276515732084,23.670865962234203,25.36921921855928,26.169875189320983,26.970961017566538,27.493561571559535,27.1529386264379,27.024472574885053,26.806788047834445,25.27623665173872,23.819715349936118,22.436630276159015,20.921058473890174,20.10294804335411,19.493547885530052,19.436414132287176,1
2017-05-08,20.768041388549612,31.38209382058697,22.631827544221228,20.16462723886057,19.97681078977774,19.664104815632694,17.54310261266388,18.870833960853997,21.555134640431714,24.507556446186328,25.298457674471543,26.29798469355677,27.379167861942253,27.230722187244794,26.78912278614141,25.95596172443694,26.49046646544352,25.973606515994753,23.272210229025948,21.986467771142898,21.850311664014896,20.11317676937972,19.406412734630717,18.353586114897983,1
2017-05-09,20.211400636514984,32.22316453093342,22.801657872504666,19.214019051704796,17.375453452431465,17.174778353344198,14.004328493330153,16.02893820914327,20.03047184251667,22.270072577987676,23.0277935311791,25.013341137414365,25.416980019613902,26.2176907338119,26.240035832403873,26.748033829802043,27.575429971810035,25.874310529736746,23.293579520246187,22.4593603081086,21.75675556341916,21.236886524760337,20.56286322965371,20.259345445156463,1
2017-05-10,20.7957028173447,28.80953444717246,22.20669437758813,20.420687552792394,20.344097321410587,19.95016220460532,18.78840875115296,19.91183537220459,22.986312312381617,24.81357401003558,25.107618387677785,26.36806643813129,26.563385930445843,27.220911457269477,26.863825517220008,27.34449953828472,27.71809095803331,25.581746548899368,24.266883752651673,23.51914214514987,21.905934326038896,21.1994450345641,20.62041887490317,20.300485738529808,0
2017-05-11,21.959904237249983,30.36540359031773,28.527119900029763,27.433349987045165,27.555207334635178,25.847171068421055,24.23744206844669,25.338751329417377,26.799890736923647,26.94751514337611,25.083922752279417,25.4232793977919,25.856872469562383,26.730710223199715,26.679180447939174,26.428996369001155,25.471722012719457,23.771394704425383,21.812124514777935,20.948552978660427,21.523785927113614,20.929281592410014,20.510867414082544,20.19164780000082,0
2017-05-12,20.426133643704368,28.30821918171773,24.270549654623704,23.239269892229835,19.136844277869635,18.85705786044632,16.000214775045592,16.83490599301895,19.486006317432267,22.30479082611438,24.119608504398265,25.09181425398631,26.219654569847723,26.862879969456017,27.472605334765632,27.337605397408925,28.925723704462303,26.93830490814903,24.8507571918529,24.388249214450003,22.838397849803396,22.127604161517052,21.615463417016457,21.352951197151295,1
2017-05-13,21.6784049072872,26.06411971465934,21.37360123129483,19.996941019190285,19.659844364144067,19.115924886960617,18.116374205840152,19.2159225312717,22.921807861386995,25.020970724301755,26.473059344359964,27.739073752073494,29.140518188035443,29.52885231963535,29.304859353672008,29.283797860887425,30.121194726440013,28.33013759172288,26.978315508484464,25.790869655841316,24.24862200941801,23.445941222096224,22.652044241321047,22.243558397647426,0
2017-05-14,22.713141820889266,25.671408692993097,23.12248618240173,22.437258720814413,22.563530670830865,22.988434451581675,22.64181919518716,22.83136340528071,22.974145008908415,22.35882116608,24.01987800056338,24.624662130458304,24.89763500067511,26.19805307328069,27.515706523440805,27.79383743607969,28.11160925952384,27.03356394674724,25.419773842970457,24.406697952889623,23.460081443482878,23.127303075245056,22.717904322344673,22.73267734406633,0
2017-05-15,22.780943146169875,25.86874718179596,24.141031860770163,23.286456692981552,23.058491311301644,23.148878371099983,22.25579400037569,22.220346243031155,23.937165533840002,25.114317514453024,25.860450267809686,26.355793530583327,26.619059501602756,27.268240271117882,27.174698891806315,26.741930580721743,26.630361092867208,24.822203072564477,22.51673701098202,21.627245706889607,21.52419162207081,20.822377634993195,20.11433649276337,19.7104447068579,0
2017-05-16,19.835012325000964,25.848439798887338,20.54832702766572,19.12289039593915,19.075536129920856,19.25136728022433,18.07396764501473,18.472427923978206,19.01046406936091,20.623520850357405,21.567075851644134,22.599792066266556,23.24341243966454,24.441109372212054,24.821400782259914,24.866318463579578,24.893848821464935,22.803225025322806,21.270330408318152,20.85272820505567,20.261522548848195,19.945300656442342,19.36646283815203,18.756932046391277,1
2017-05-17,19.770326525449697,27.479233027786016,20.88043737864051,18.994366377751856,18.992861874731766,19.090382337055118,17.77551351201556,18.41925395406584,20.243523707747148,22.700437776965956,23.877619550748044,25.335812724350404,26.196076460762097,26.490678470271217,26.646735177981526,27.104502289772817,26.98851975340871,24.327199013076196,22.4044275823397,20.95686593853494,19.955085029429384,19.690813393922245,19.479741575722542,19.384258385339663,1
2017-05-18,20.8974946506782,28.76908509804487,22.101332301710027,20.275899122349212,20.586624859860205,20.43460769049253,18.94250591568712,19.72411063427015,21.149639134901776,22.11553488810142,23.825920145907794,24.377602141352334,22.833534635307366,21.54735481003677,21.21279966975557,21.092796639739397,21.395682810587367,21.486825074780235,21.22715963746161,21.116459931330915,20.503807738056686,20.334790180884504,20.338628687628393,20.238319423381633,1
2017-05-19,21.695995907368626,30.55808799420472,23.559375133617053,21.707177217304178,21.734923669689696,22.20133795195627,20.885366787123047,21.21289899611366,21.952538993326407,21.926694611789372,21.70944804102221,22.47806217454599,22.98446315885354,21.591437920736812,21.458707309946718,21.50549713261224,21.72308840695968,21.48781670467397,21.533732488672918,21.53643427547605,21.295947926271275,20.786704340520043,20.44955412300543,20.387931293361213,1
2017-05-20,22.073661680758832,28.32733828005198,23.257421351445238,21.617552759241462,21.584512071144783,21.28679309085139,19.76309057593569,20.226009569031476,21.25060098894589,23.335500459271664,25.64641278026643,25.73472654410304,26.14242743611595,27.07251967096751,27.52314494782845,27.340685395080317,27.032195985358435,26.36356456240726,24.875299882056918,24.437156021590884,24.049099234524537,23.76890650169024,23.309793734849617,22.85717075265348,0
2017-05-21,25.322273723314918,31.50267084610214,30.621044415775067,30.72752297688507,31.04415033173827,31.03618919350268,30.830585051758995,30.756340997127346,30.632084054907075,26.266211346441683,25.472860461904624,25.732635915584268,26.03340458163671,27.002157931424613,27.75918943238946,27.95047072462577,26.646351173059927,25.43119335030306,24.982437818127416,24.177557808702943,25.426545145543834,25.29416340798977,25.484852196556112,25.77103514481406,0
2017-05-22,24.331581002558092,28.26336012403484,26.445118940681443,26.26629316090314,25.305918929215476,25.18572024833908,23.837600587010456,23.205352149779213,24.640995225508917,27.53513243576392,27.271227880810397,28.34102801548604,28.542118835550383,27.522305205346942,28.218552298504523,26.970885813540967,26.273793830387742,24.131156153874002,22.748204677079546,21.88835521990351,22.17877136187609,21.938689506161257,21.604414043515582,20.926885398489432,0
2017-05-23,20.124298585392854,26.6345548608055,21.07637287808052,19.419996289562572,18.68171362744829,17.96660530018075,16.54347381839557,16.80269703427402,18.92861766437454,21.14018412353741,22.6329317770342,23.966620307494875,25.4628678438249,26.338102487707474,26.948771204439893,26.539604187451765,27.212824907367924,24.50178834022971,22.20225982536624,21.1828780366483,19.980845525116003,19.527181018772225,18.715243075764402,18.72142779506806,1
2017-05-24,20.10104300452533,26.354439496435578,20.214600767764466,18.49274374763676,17.581072986270854,17.38692671493877,16.286172098452084,18.036059992985678,22.03770228219822,25.01290908846157,26.023909487039063,27.56515876513051,28.29144239767031,28.855021342435975,28.92628070850864,28.847073493579444,29.910565357031043,28.65533350105137,27.034813133030802,26.2510638022675,24.118359342838655,23.262992140389905,22.325904082356306,22.47044224847264,0
2017-05-25,23.16918103581303,25.92899235098456,22.25814553992227,21.250459133192305,20.554464002164718,20.49552394496392,19.475294843789285,20.73585842228188,25.031793994080942,27.066370734953807,28.275097063886292,28.958982782173585,29.69304637724056,30.049771948185345,30.240920676148246,30.13826933155015,31.15009586873534,29.535772901591184,27.537893969593778,26.876238818341815,25.420488272880274,24.73348209974405,23.930046754027856,23.253934555952608,0
2017-05-26,23.382079305550914,26.4302224752605,23.79499668373271,22.64851554587058,22.39492615341715,22.30522574925018,20.64530995701603,21.783983343251307,24.963630951351202,27.629050912961638,28.832577535541184,29.360576639465364,30.346003747193397,30.861751696798514,31.176420939275314,31.116193341077796,31.600802334668593,30.414495176581493,28.463662907868105,27.48643173246228,26.230582068957872,25.880694394492373,25.16177505478776,23.48110980256792,0
2017-05-27,24.52916041388009,30.78059281156793,25.501354334259997,24.16009771562603,23.6460932124408,23.197436777192884,21.409119768222016,22.006857817226074,24.80500556157023,28.511924070317264,29.43110308742439,30.795501513409555,30.471061242180355,30.709199970281322,30.488008501849393,29.91050283626639,29.919911934696138,27.668900725457306,25.90444709573653,25.593502260732485,24.994471780962776,24.533796302500356,24.071897594693407,23.794357648884265,0
2017-05-28,24.238204088497753,32.36044745592896,25.6977655329963,23.60916132555422,23.308261765368336,22.704260017828553,21.23901769547843,21.847946747583947,23.11970002896937,24.86618100668275,26.595867273395974,28.075700308888116,28.283711329846764,28.79338617228131,29.547928090519385,29.46852133093251,28.588296553567673,26.63394094706972,24.71958878313247,23.988034288681824,23.150391150791,22.464033550496925,22.18929742616917,21.691001864568392,0
2017-05-29,22.349934186040194,33.19071986171405,24.124159551439305,20.98655774716916,20.393304084717958,20.32931892946481,16.565196991855007,18.167572411494756,22.334393192191442,24.02047782553781,25.304921170709964,26.534784334733917,27.429048246960985,27.76715258791266,27.76153779001059,27.545207389977126,28.234593439569387,26.10488807272005,24.50434361229781,23.670794284276045,22.444572567161188,22.153968969681088,21.71787678747453,21.038034579111603,0
2017-05-30,21.84480850203859,27.43374997848401,21.6953397007902,19.500239496066325,19.46193942613094,19.169500976938995,17.956130434113792,19.381505091712484,22.653653651682195,25.404494070495893,26.52853422457684,27.798352782491953,27.739904382425163,27.728046717174955,27.753941048478552,27.649625074140356,27.194953023577163,25.63343749737812,24.028369439912414,23.1341316209184,21.926536495517865,21.583448781821712,21.563673685970798,21.491074776304167,0
2017-05-31,23.062445185483675,30.889160253830816,29.060852822335995,29.067862406591033,29.077009010258976,28.940078489604755,28.42311351417659,27.35873986718689,28.252632345236233,28.68003968869334,26.596516425353762,27.031710778429954,27.49217065385014,27.8949949751036,27.678951312419716,27.369527064547633,26.542422213803828,25.525952254659742,23.74050236946288,22.628231645099085,23.47408777310522,22.64700696126283,22.148154611647286,21.595774157253697,0
2017-06-01,21.83737114203303,29.67526244609313,26.547848292443422,25.569944855589284,21.453203619753786,21.533848722406223,18.716691489887562,19.056306263100442,19.69215806131072,20.53935187891924,22.442275328323223,22.82073191771589,22.686268327845696,22.105084326221764,22.43469543955112,23.037692359826032,22.68682185489718,22.258425290943403,21.694397620827296,21.239428071538022,21.507611538657656,23.46062803423309,24.916615680344876,24.938214391888696,1
2017-06-02,20.27726164211704,26.538017152405885,26.23589353994914,26.306871777449352,26.14726533126279,25.987998672289244,25.665521261071294,25.324416007499615,24.964315832838178,24.584848362943593,24.18563587165338,23.766295223766026,23.326437817611513,22.86566952721109,22.38359064402511,21.879795818287526,21.232347330257223,19.44825111476098,17.009312745536253,16.477873781616307,14.618318550178378,14.577993520051331,13.851095429889865,14.10642569712841,1
2017-06-03,16.447293442367744,26.005678231853175,17.246769398973715,14.924076775679168,14.76253352433828,14.604738838498097,12.573335664947118,13.254604480112501,16.260788462995887,19.59024878165999,21.07430166617381,22.902178727663888,23.699545443219552,24.29609595375509,24.95995905170947,25.395756255053698,26.654094257392966,24.67066780491204,22.534542357503007,20.993598538853945,19.71596382638634,19.179260027897573,18.29629715462039,18.223055064036146,1
2017-06-04,20.464803262016733,26.431245941577885,20.392486022018936,18.481127584018903,18.276849765245505,18.619253819801823,17.091174868225412,17.61132541089934,20.888778459328428,23.597273381792967,26.226506828117614,27.951272265029875,29.593470081321694,30.253604182223608,30.832819203653003,30.859118895651882,32.22729506146807,30.765098424258074,28.908582775386577,27.452030912816443,24.973000299585884,24.080961555501577,23.513235603253452,22.416805338080124,0
2017-06-05,23.749891985173605,26.787743963281265,23.768124610198097,22.465165073861627,22.66400786735203,22.39478689038855,20.769170943374675,21.681662317238676,22.504698229231494,23.5647506602853,24.257664397830702,23.365067150158552,23.078439688550013,23.542994296714813,25.425649273840044,26.17817415818297,26.792174703019057,25.34309249396673,23.254263546321738,23.085548814389334,23.42527412314105,23.121521829758386,23.49127062424067,23.71399250863707,0
2017-06-06,24.761205937447606,30.211919313625565,25.46731920969241,24.628382726705908,24.419579441363698,24.18605165940484,23.21983178950574,23.8614588577573,24.500370987588568,24.539121861664317,24.26707527213337,24.444428486385014,25.350219029436957,27.980687255499497,29.469137956805906,30.425255776815174,31.321820403357385,29.6877847397139,27.911799872523822,26.710122040347905,25.675812753073885,25.15364123269826,24.983501227401327,25.001298407756387,0
2017-06-07,25.67273710736712,32.5027099255892,27.069028776532665,25.319887239090964,25.162680820880293,24.509585865326407,23.256320203803796,23.368386776933058,23.957783353366857,26.256881015322115,27.781980342354743,29.786941844463833,30.71318942979205,31.41822604321889,31.638627807429607,31.671730486818372,32.15056416457518,31.08563663839984,28.77274919479558,27.550533332506323,26.4759041690821,25.585787238578675,24.79749394665201,24.01918385595348,0
2017-06-08,24.472575797520676,33.22384714757059,24.787838385293202,22.40851076427559,22.380218548555565,21.55053610834827,19.20701538566841,19.49473934481784,21.666080016997512,24.919526540549587,26.77366073878789,27.986050948295713,29.263239941876165,29.569750680671405,29.994251289720616,29.717728617130955,30.120272230839195,29.130071280933628,27.898512434251234,27.655866810376637,25.963934042600595,25.393978220469204,24.408045376450247,24.156350523324807,0
2017-06-09,23.18099206363259,31.285946758228324,25.422112858898004,23.7016571164184,23.63961444768096,22.830900994525948,21.38789356595056,21.918157272174277,23.208465938495685,24.783491151225064,24.900990104887153,25.006251363611078,25.61602733312857,25.248671616924412,24.917224260151173,23.457120761286617,20.533283454360394,19.204434799565494,18.32018122100192,17.65959627134775,17.94495822520516,17.620565255355555,17.35103753718697,17.32176696902643,1
2017-06-10,18.58446510476348,32.73610512418519,27.104143282106072,25.30715931633254,24.60287748091871,23.801183896274445,21.628153785399245,20.88831789329611,20.588100549853067,21.08893556720845,17.041151831301853,18.16532672488985,19.03822205809536,19.33008511201304,19.19739124265604,19.1983122968138,16.948993916772324,15.694860275583572,14.096633950381339,12.716716700555924,14.540113724584488,14.03008851406767,13.446712018072809,12.84903471323823,1
2017-06-11,14.020453937793585,30.469099909993695,21.02301425195959,18.53418295642151,11.893408822789933,11.870214874742304,7.337470346810432,7.636709047598517,11.412514984107816,15.850206043770099,18.30522188159429,19.865631257807003,20.825802846984324,21.0388280609739,21.488459405521034,21.554451082487503,22.17811212443025,20.352002073423147,17.29893207589004,15.976720155273622,15.502228551482657,15.089566505768882,14.629608269874915,14.41109484462543,1
2017-06-12,15.346285797563953,30.698907322355996,17.696729158449912,14.600595821578324,13.984315746486214,14.06976189404675,11.369003048823272,12.67366530275638,17.037835680836288,19.34779153634163,19.484796765751096,20.731558214372914,21.855987776777,22.572967303090902,22.02063039835538,21.260455324121384,21.82323475432873,20.0246014931351,18.076520602455055,16.910490492668554,16.077470427389596,15.702964680889151,15.605317420153016,15.379847981426979,1
2017-06-13,18.15063836749364,30.838225241880323,20.5777273776928,17.60167443722946,17.686064382763846,17.568314228699585,15.994055004494955,15.963658088285685,16.52138254656791,18.5125487010542,20.751198135617074,22.067992046917304,23.14841185579607,21.12512046305408,21.08785441396764,20.958264392606033,21.189083033018814,20.491563903250857,20.277355029084937,19.989009441665857,19.07814240342276,18.73027568788674,18.567967459691047,18.489937343437077,1
2017-06-14,20.145473060122086,29.71731853070206,22.104878207130113,19.677316007687537,19.49738588250751,18.854085817902227,15.873832228823412,16.487746590765433,19.828167207377323,22.129276416349473,23.170824692341135,24.321119874273002,25.02697194828518,25.205309690219174,25.39882356718178,25.04933299346333,24.892718592667702,22.14848417165252,20.35165679811693,19.715662889175935,18.964555479798644,18.393345475247106,17.945112671958242,17.504509090686867,1
2017-06-15,18.669256028756283,30.36061204828466,20.98838090842584,18.301806380683196,18.23681874206326,18.152158068506754,16.246425690998205,16.689364103121825,18.91460651906801,21.25079555682895,22.5299485446961,23.856232993893407,24.611149212448417,25.006582459021764,25.558746965272544,25.37334575495949,26.164300970062637,23.69046787026326,21.483214936121232,20.411976782054232,19.253766186286896,18.95270052154783,18.661881795653166,18.143704621327675,1
2017-06-16,19.309407212502535,31.41922806993746,21.498785774107567,18.6454552809104,18.23291393430897,17.628981237570464,14.840457780619836,14.885814586024436,17.837013138988254,21.134900969451543,22.19761403407108,23.013438747337872,23.75198437069467,23.85449669864501,24.230335111365182,24.203650933803544,24.883839627714305,23.439365019162373,22.11029268805045,21.383036465012115,19.459951585524216,18.437372336671135,17.890919136756093,17.322563445577583,1
2017-06-17,18.78744835854898,33.63187995290739,21.486969867259106,18.232733163347312,17.724571226210657,17.170215380067713,14.945908325621126,15.88242706080292,20.14678664785529,23.043908351948566,24.24029901256829,24.524687638367098,25.35891033453125,25.454832888306886,25.531484182081265,25.53198689415485,26.128779074410584,24.440937813869038,21.811154872516777,20.844021873046554,20.106613296691677,18.95608893119854,18.152956400412798,17.028203165160846,1
2017-06-18,19.476120690975623,33.42471077804687,21.907852663691198,18.862281028108356,18.3100401614568,18.373774307589823,15.624997938404032,16.431951166382873,18.320187814470803,21.254426699198017,21.708885684926337,22.83769627424599,24.500864363433315,25.219530947316812,25.099058467266346,24.082284617793473,24.687294798258062,23.68707242128376,22.98549891308741,22.16358740981015,20.98000122602142,20.852910021703096,20.62663530006929,20.10537678975194,1
2017-06-19,21.30095432327547,28.04902487440384,22.34074334302748,20.12136110657069,19.259637177111838,18.35573322082666,16.679924065953042,16.056373438682886,19.898034562366977,22.983605440023823,24.31249803505089,25.48802663892927,25.54793408375928,25.32839259066214,25.93205213400196,25.445413240178038,25.126172718246337,23.44039297095866,23.73578731632445,22.753661597346927,21.376974050357585,20.89836329525091,20.72432317087118,20.097900909012523,1
2017-06-20,21.318937662163236,26.651587327721302,25.005898691773158,24.8433682825889,25.258495756344182,25.683047383296497,25.65824152906157,25.994959591851988,26.136663476207648,26.117362928834538,22.376454734776452,23.031413607070476,23.21227561261135,23.561654169304507,22.766985975725134,22.510899675728275,21.200917699328425,20.185868170818537,19.112360222921794,18.600020915170244,19.233651773379563,19.104810367569097,19.023265310166536,18.997082992797132,1
2017-06-21,20.186248198670892,29.40945717266227,24.34123803713996,22.575151657186076,19.707617460272306,19.90649453869995,17.541073771971053,18.136618870969897,19.206246650700614,21.752731811565386,23.569243877658465,24.666344530880956,25.554247336612985,25.835585378101925,25.640399838842185,25.225969623037482,24.427632619403788,22.525496617850937,21.12123054046905,20.907051551671522,20.909290907391448,20.477568179164905,20.094915621587074,19.830675216774186,1
2017-06-22,19.394400629389406,27.487836185057084,20.93871271423132,18.923323946038508,18.68809004354908,18.21828605292153,16.249032198168777,16.72725891483411,19.305549431110403,21.901226567361707,23.115283769957465,24.27771575543873,25.13131274143888,25.933984316174826,26.40401153196615,26.419730959416157,26.563658787785602,24.0050138961063,21.56246994444941,20.41401028346598,19.39157267510442,18.834718776957438,18.16270176711691,17.164575067027258,1
2017-06-23,18.178090544185487,27.614189387338644,19.602861918134934,17.410677678061106,17.152311691462337,16.852765353599743,15.079493152686707,15.583095180023417,18.345172319284384,21.052629001718152,22.15707430326189,23.273490192786326,24.02134472550396,24.698725687897138,25.23359003931568,25.291340666065427,25.88018449660617,23.69736501185197,21.69190340541391,20.757397329680916,19.24646002704638,18.68473243465303,18.244731587173817,17.760908684512174,1
2017-06-24,19.01107844171595,27.72266197681937,19.794410307074923,17.739780712453967,17.527574859366712,17.300136805472814,15.557824803835967,15.805644755478655,18.719272611479713,21.496775028611037,23.036720479557914,24.33222812607378,25.13795512411955,25.06400694665989,25.016932690053167,25.175333486840625,25.457726516196068,22.91249304987144,21.385840940742312,20.740007393420438,19.32229186276781,18.90229592227032,18.760291515315043,18.635925216657377,1
2017-06-25,19.51911873140871,27.469803110438363,20.358975937405162,18.63502735092909,18.277389008965805,18.012998381352038,16.242383853067317,16.066471533516346,18.73762140505478,21.00738821149392,22.250343534899535,22.810323485284695,23.32303261649157,23.735491295760607,23.919496348013833,23.95573352743668,24.031333205329485,21.43886521201899,18.890111036124416,18.550661672806445,18.28946016808984,17.676076743112905,16.840241140173404,16.349160579669306,1
2017-06-26,17.398608641209265,27.82801747971377,18.48101145489029,16.140210517846967,15.978580386524836,15.764819087432164,13.671694377861007,13.881098443137525,16.764085253166737,19.333439732780597,21.205125406059786,22.94972048971791,23.393430850315003,24.23668102954832,24.77895746931497,24.772789759778316,25.522020948940387,24.431051989224912,22.003371198224,21.22524108903239,19.26478287752593,18.35349365822769,17.938617574242066,17.146364640031916,1
2017-06-27,18.190054187469496,28.096576740664826,19.40715253226095,16.418815784793924,15.552137447308063,15.12496552061219,12.700459228522254,11.708642348404354,14.625817561044668,18.24189245286837,19.239134301464,20.118355841116692,21.601778651834667,22.4774716370424,23.07083407243439,23.29958254331297,24.209769995117146,23.01621246333712,20.119263429491717,18.822075212991454,17.93182889931287,17.530831084860495,17.271253784649776,17.202890336987366,1
2017-06-28,19.030721281083533,28.530252431661673,19.538309744172633,16.919158021720456,16.591122919418137,15.892590689081034,13.88644031297672,14.143673142485158,18.232053983906624,21.07146860343818,22.39789849859501,23.640227086531592,24.44580402996008,25.17044726222911,25.3114515156563,25.616485197887478,27.041468963629644,25.229406248243343,23.32128352921481,22.54238682101555,21.2740778933019,20.761815718963547,21.001784849554824,20.552947770776044,1
2017-06-29,20.737700247295393,27.00246063462689,21.206745951987923,19.4816598118095,18.611347729027678,17.868207987537208,15.726844229406183,16.000518738277265,20.0069499627366,22.654327409210826,23.86715043052846,24.92026232614174,25.157776847975796,24.633533194446034,25.053266698864228,24.777830130709404,24.87991576837214,23.3785368613616,21.417011391790275,20.10339046320545,18.9644588691178,18.639439118346456,17.96718692937171,17.598859221508224,1
2017-06-30,19.47252167835483,29.360956800921386,24.716277851463126,23.547209367412755,23.24518298010265,23.336557806414913,22.391794218636136,21.160440540786368,23.73821489682566,24.956427911983514,21.7475896835499,23.228507444372084,24.431638598963165,25.239007607231834,25.20957576423872,24.76772224870123,24.03968516212792,23.092437709527815,22.780493710454962,22.774871822852575,21.822499470939377,21.187013326181727,20.594041457082625,19.797797614303782,1
2017-07-01,20.13338132563996,27.956242811394127,23.85447909409711,22.365832054295424,18.187834650709743,17.801809391793775,14.821355409546307,15.43627831524713,17.71210706037144,20.257957179162315,23.117850073894274,24.544361671498866,25.067382509670423,24.933865726455302,25.224359282017986,24.248640970741846,24.096945041063925,22.261246211413283,20.09424405026256,18.94660074575944,18.854384873905225,18.28309504908251,17.961617752693286,17.563601844817118,1
2017-07-02,16.620784994729977,27.217794838470905,17.886705782417515,15.090495285227044,15.000461632257506,14.829143589012757,12.839297276590917,13.162779152183253,14.773261417962113,16.477605762157772,18.138312079487243,18.243179350364176,18.61224587001843,19.26993707416467,18.035072063710803,17.55683571797066,17.375210865090192,15.628236307369203,14.367782040110335,13.47149576881913,13.387034721332224,13.146585984793608,13.172939317657539,13.036102500700082,1
2017-07-03,14.031041672032629,27.19982665221568,16.9280903318676,14.077915656257701,13.790096604691596,13.879387947622483,11.940384265223136,12.439374962736833,13.65506898370096,15.532175137102376,15.924253433041487,17.183130659055916,17.316128298664786,17.713485757957475,17.89670442010319,17.415008988573472,16.39161593108807,14.711420478015857,13.69494342846389,12.966576896303836,12.34447812333538,12.049361059917457,11.43539141441193,10.546149565694492,1
2017-07-04,11.60950883232962,27.523915361500315,14.602902849803044,11.141123101200817,10.554044333971497,10.46808202476817,7.599915990446225,8.175738278790194,11.172918270230058,14.501669932670852,15.126280926939064,15.908643003475742,16.612198803427514,17.58399570080991,18.329023958024223,18.200037845037734,18.578580298611783,16.519415312729784,14.176069633268606,12.964874340078136,11.434081242439046,11.35690150845101,11.228832202350885,9.704632151388264,1
2017-07-05,11.99138157530048,27.867536756650388,14.775999015068878,11.20129929502097,11.179507174499324,10.63299539005853,8.039781293438482,8.219499378038883,12.19065175034685,15.266267653015833,15.970334533865142,16.782865566274697,17.80774847989181,18.763697766919726,19.204532003242928,19.14580299747705,20.013611528694575,18.042492831550195,15.989299075005865,13.947089448835404,12.995496089702264,12.861721725785287,12.50285971880087,12.121249847469239,1
